,player_id,@id,url,username,score,rank,country,title,name,status,avatar,flair_code,win_count,loss_count,draw_count,trend_score.direction,trend_score.delta,trend_rank.direction,trend_rank.delta
0,15448422,https://api.chess.com/pub/player/hikaru,https://www.chess.com/member/Hikaru,Hikaru,3282,1,https://api.chess.com/pub/country/US,GM,Hikaru Nakamura,premium,https://images.chesscomfiles.com/uploads/v1/user/15448422.88c010c1.200x200o.3c5619f5441e.png,diamond_traditional,12587,1755,783,0,0,0,0
1,1715324,https://api.chess.com/pub/player/danielnaroditsky,https://www.chess.com/member/DanielNaroditsky,DanielNaroditsky,3242,2,https://api.chess.com/pub/country/US,GM,Daniel Naroditsky,premium,https://images.chesscomfiles.com/uploads/v1/user/1715324.840b7522.200x200o.b79dde86ff74.jpg,diamond_traditional,46651,86371,3967,0,0,0,0
2,28168290,https://api.chess.com/pub/player/oleksandr_bortnyk,https://www.chess.com/member/Oleksandr_Bortnyk,Oleksandr_Bortnyk,3204,3,https://api.chess.com/pub/country/US,GM,Oleksandr Bortnyk,premium,https://images.chesscomfiles.com/uploads/v1/user/28168290.0998f38b.200x200o.c9fdc77c16cd.jpeg,nothing,14467,6769,1377,1,17,0,0
3,16938404,https://api.chess.com/pub/player/wonderfultime,https://www.chess.com/member/wonderfultime,wonderfultime,3169,4,https://api.chess.com/pub/country/VN,GM,Tuan Minh Le,premium,https://images.chesscomfiles.com/uploads/v1/user/16938404.e606aaaf.200x200o.4895145d0690.jpg,crown_rainbow,17295,14959,2584,1,27,1,5
4,8344034,https://api.chess.com/pub/player/penguingm1,https://www.chess.com/member/penguingm1,penguingm1,3167,5,https://api.chess.com/pub/country/US,GM,Andrew Tang,premium,https://images.chesscomfiles.com/uploads/v1/user/8344034.afe06124.200x200o.bcc27fc3d0b3.gif,gg,18301,8981,1390,0,0,-1,1
5,2555939,https://api.chess.com/pub/player/chessbrah,https://www.chess.com/member/ChessBrah,ChessBrah,3167,6,https://api.chess.com/pub/country/CA,GM,Chessbrah TV,premium,https://images.chesscomfiles.com/uploads/v1/user/2555939.974bf39b.200x200o.b79b105ffb0e.png,chessbrah,9617,3180,465,0,0,-1,1
6,7195919,https://api.chess.com/pub/player/nihalsarin,https://www.chess.com/member/nihalsarin,nihalsarin,3166,7,https://api.chess.com/pub/country/TZ,GM,Nihal Sarin,premium,https://images.chesscomfiles.com/uploads/v1/user/7195919.d7c5a9e3.200x200o.ea5eddc7ec92.jpg,diamond_traditional,14024,7073,1762,0,0,-1,1
7,20718020,https://api.chess.com/pub/player/ghandeevam2003,https://www.chess.com/member/GHANDEEVAM2003,GHANDEEVAM2003,3160,8,https://api.chess.com/pub/country/IN,GM,Arjun Erigaisi,premium,https://images.chesscomfiles.com/uploads/v1/user/20718020.b93b0dad.200x200o.ce63c2b5ea24.jpeg,battle,8600,6057,1254,0,0,-1,1
8,1647368,https://api.chess.com/pub/player/hansen,https://www.chess.com/member/hansen,hansen,3150,9,https://api.chess.com/pub/country/CA,GM,Eric Hansen,premium,https://images.chesscomfiles.com/uploads/v1/user/1647368.ae58bde0.200x200o.2ec2f48d150e.png,chessbrah,10253,5757,652,1,8,1,1
9,66246790,https://api.chess.com/pub/player/liamputnam2008,https://www.chess.com/member/LiamPutnam2008,LiamPutnam2008,3140,10,https://api.chess.com/pub/country/US,FM,Liam Putnam,premium,https://images.chesscomfiles.com/uploads/v1/user/66246790.5add2ae2.200x200o.5ac0e91f3541.jpg,laugh,4314,3759,590,0,0,1,1
10,73320100,https://api.chess.com/pub/player/0gzpanda,https://www.chess.com/member/0gZPanda,0gZPanda,3133,11,https://api.chess.com/pub/country/US,IM,Anthony He,premium,https://images.chesscomfiles.com/uploads/v1/user/73320100.6c8e4f24.200x200o.f9f3d478a069.jpeg,sad_panda,6842,6496,1082,-1,12,-1,3
11,220177785,https://api.chess.com/pub/player/saveliy_golubov,https://www.chess.com/member/Saveliy_Golubov,Saveliy_Golubov,3122,12,https://api.chess.com/pub/country/RU,IM,,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,diamond_traditional,752,177,39,0,0,0,0
12,156574447,https://api.chess.com/pub/player/chessbrainiacontwitch,https://www.chess.com/member/ChessBrainiacOnTwitch,ChessBrainiacOnTwitch,3120,13,https://api.chess.com/pub/country/US,NM,James Chirilov,premium,https://images.chesscomfiles.com/uploads/v1/user/156574447.7e3be366.200x200o.9f0eee72c16c.jpg,smile,2942,3112,478,0,0,0,0
13,26867272,https://api.chess.com/pub/player/jospem,https://www.chess.com/member/Jospem,Jospem,3111,14,https://api.chess.com/pub/country/MX,GM,Jose Martinez,premium,https://images.chesscomfiles.com/uploads/v1/user/26867272.ae9f1c80.200x200o.8b42d2759267.jpg,crown_red,79374,14506,1007,0,0,0,0
14,51814804,https://api.chess.com/pub/player/wk_willianhille,https://www.chess.com/member/WK_WillianHille,WK_WillianHille,3101,15,https://api.chess.com/pub/country/BR,NM,Willian Henrique Hille,premium,https://images.chesscomfiles.com/uploads/v1/user/51814804.2094f270.200x200o.40bd0179db24.jpg,diamond_black,2705,2572,260,0,0,1,1
15,26303484,https://api.chess.com/pub/player/bigfish1995,https://www.chess.com/member/Bigfish1995,Bigfish1995,3096,16,https://api.chess.com/pub/country/SI,GM,Vladimir Fedoseev,premium,https://images.chesscomfiles.com/uploads/v1/user/26303484.dc192fa5.200x200o.d771643b19ed.jpeg,diamond_gold,3885,3466,580,0,0,1,2
16,17306408,https://api.chess.com/pub/player/lyonbeast,https://www.chess.com/member/LyonBeast,LyonBeast,3095,17,https://api.chess.com/pub/country/FR,GM,Maxime Vachier-Lagrave,premium,https://images.chesscomfiles.com/uploads/v1/user/17306408.203effc9.200x200o.34baf459f6b7.jpg,skull,1327,610,188,0,0,1,2
17,22252178,https://api.chess.com/pub/player/anishgiri,https://www.chess.com/member/AnishGiri,AnishGiri,3094,18,https://api.chess.com/pub/country/NL,GM,Anish Giri,premium,https://images.chesscomfiles.com/uploads/v1/user/22252178.d8dff8c3.200x200o.8375b4cb1335.jpeg,black_king,209,121,66,0,0,1,2
18,21261922,https://api.chess.com/pub/player/miterryble,https://www.chess.com/member/MITerryble,MITerryble,3094,19,https://api.chess.com/pub/country/PE,IM,Renato Terry,premium,https://images.chesscomfiles.com/uploads/v1/user/21261922.c6032310.200x200o.20fdb63b0854.jpeg,diamond_traditional,10939,4042,974,-1,4,-1,2
